Cohort,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort - Urban,232581,720,Standard MLP,ROC_AUC,0.8086848116860071,0.8037074483177417,0.8145876638245962,0.8087 (0.8037 - 0.8146)
Texas Cohort - Urban,232581,720,Standard MLP,PR_AUC,0.45069279842866516,0.4385620988836135,0.464243979118202,0.4507 (0.4386 - 0.4642)
Texas Cohort - Urban,232581,720,Standard MLP,F1_Score,0.47296871548425584,0.4634431042110401,0.48311050328880223,0.4730 (0.4634 - 0.4831)
Texas Cohort - Urban,232581,720,Standard MLP,Accuracy,0.8042859599716233,0.8005653846980674,0.807689661844057,0.8043 (0.8006 - 0.8077)
Texas Cohort - Urban,232581,720,Standard MLP,Precision,0.40305021539472036,0.39318114069952304,0.4133301688734276,0.4031 (0.3932 - 0.4133)
Texas Cohort - Urban,232581,720,Standard MLP,Recall_Sensitivity,0.5722834665735195,0.5629989112947298,0.5835532765037377,0.5723 (0.5630 - 0.5836)
Texas Cohort - Urban,232581,720,Standard MLP,Specificity,0.8463436887477911,0.8427965092010828,0.8495283773426674,0.8463 (0.8428 - 0.8495)
Texas Cohort - Urban,232581,720,Standard MLP,Brier_Score,0.10669648900997149,0.10508117672680614,0.10867703425764684,0.1067 (0.1051 - 0.1087)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,ROC_AUC,0.8177579189006255,0.812889069207197,0.8229882891719825,0.8178 (0.8129 - 0.8230)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,PR_AUC,0.47093467256580185,0.45786182428884936,0.48315800746635773,0.4709 (0.4579 - 0.4832)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,F1_Score,0.4790174932544336,0.47000225868312,0.4887541655829519,0.4790 (0.4700 - 0.4888)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,Accuracy,0.8091848141539653,0.8057258636627469,0.8125018810327407,0.8092 (0.8057 - 0.8125)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,Precision,0.4122345544754657,0.4027087296361331,0.42186874628201315,0.4122 (0.4027 - 0.4219)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,Recall_Sensitivity,0.5716600820016202,0.5615014394782714,0.5828013784357631,0.5717 (0.5615 - 0.5828)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,Specificity,0.8522430464853059,0.849113589536476,0.8555423545914553,0.8522 (0.8491 - 0.8555)
Texas Cohort - Urban,232581,720,HIR-M3 Transformer,Brier_Score,0.10396143234746034,0.10220626373673068,0.10620762549768234,0.1040 (0.1022 - 0.1062)
Texas Cohort - Urban,232581,720,Weighted Ensemble,ROC_AUC,0.8267025280416351,0.8215635287579266,0.8321337326157219,0.8267 (0.8216 - 0.8321)
Texas Cohort - Urban,232581,720,Weighted Ensemble,PR_AUC,0.48233235100069466,0.46967471516770515,0.495610925412735,0.4823 (0.4697 - 0.4956)
Texas Cohort - Urban,232581,720,Weighted Ensemble,F1_Score,0.4853245861675856,0.4756679706592453,0.49523633031356856,0.4853 (0.4757 - 0.4952)
Texas Cohort - Urban,232581,720,Weighted Ensemble,Accuracy,0.8230242706967346,0.8196111099168046,0.8262791022636886,0.8230 (0.8196 - 0.8263)
Texas Cohort - Urban,232581,720,Weighted Ensemble,Precision,0.438253732564696,0.4273977021240406,0.4477644643210329,0.4383 (0.4274 - 0.4478)
Texas Cohort - Urban,232581,720,Weighted Ensemble,Recall_Sensitivity,0.5437602545394908,0.5335808447915796,0.5539093817366391,0.5438 (0.5336 - 0.5539)
Texas Cohort - Urban,232581,720,Weighted Ensemble,Specificity,0.8736490425552287,0.8706944991976526,0.8765718246659093,0.8736 (0.8707 - 0.8766)
Texas Cohort - Urban,232581,720,Weighted Ensemble,Brier_Score,0.10397264325859033,0.10243668476291083,0.10581848227426419,0.1040 (0.1024 - 0.1058)
Texas Cohort - Rural,232581,720,LightGBM,ROC_AUC,0.827517008085995,0.8232825266261697,0.8326133241434902,0.8275 (0.8233 - 0.8326)
Texas Cohort - Rural,232581,720,LightGBM,PR_AUC,0.48630570919622174,0.4730610545125299,0.49895219698457777,0.4863 (0.4731 - 0.4990)
Texas Cohort - Rural,232581,720,LightGBM,F1_Score,0.4876114314622189,0.4774231340955039,0.4975714192299228,0.4876 (0.4774 - 0.4976)
Texas Cohort - Rural,232581,720,LightGBM,Accuracy,0.8202437818431971,0.8168825375669111,0.8233409291226863,0.8202 (0.8169 - 0.8233)
Texas Cohort - Rural,232581,720,LightGBM,Precision,0.4333903083823031,0.42215132349730544,0.44337265614431376,0.4334 (0.4222 - 0.4434)
Texas Cohort - Rural,232581,720,LightGBM,Recall_Sensitivity,0.5573818414724677,0.5473580708431856,0.568186020332018,0.5574 (0.5474 - 0.5682)
Texas Cohort - Rural,232581,720,LightGBM,Specificity,0.8678954209224693,0.8645871498529409,0.8713444368329789,0.8679 (0.8646 - 0.8713)
Texas Cohort - Rural,232581,720,LightGBM,Brier_Score,0.1751167371689786,0.1730690025274476,0.1770911420637375,0.1751 (0.1731 - 0.1771)
Texas Cohort - Rural,232581,720,XGBoost,ROC_AUC,0.8234531428718008,0.8188399981362355,0.8287235957888954,0.8235 (0.8188 - 0.8287)
Texas Cohort - Rural,232581,720,XGBoost,PR_AUC,0.4822149757114333,0.4698817086627113,0.4944370735413634,0.4822 (0.4699 - 0.4944)
Texas Cohort - Rural,232581,720,XGBoost,F1_Score,0.484874194497222,0.4756449876430501,0.4941504131741309,0.4849 (0.4756 - 0.4942)
Texas Cohort - Rural,232581,720,XGBoost,Accuracy,0.8151913279016273,0.8120740804437088,0.818433045983189,0.8152 (0.8121 - 0.8184)
Texas Cohort - Rural,232581,720,XGBoost,Precision,0.42366224522349755,0.41308268415905075,0.43262022292936453,0.4237 (0.4131 - 0.4326)
Texas Cohort - Rural,232581,720,XGBoost,Recall_Sensitivity,0.566806850613187,0.5574339798685573,0.5793341145177648,0.5668 (0.5574 - 0.5793)
Texas Cohort - Rural,232581,720,XGBoost,Specificity,0.8602190657431374,0.8567726947381611,0.8633210328363702,0.8602 (0.8568 - 0.8633)
Texas Cohort - Rural,232581,720,XGBoost,Brier_Score,0.10300920113795688,0.10133190563312969,0.10500735043293255,0.1030 (0.1013 - 0.1050)
Texas Cohort - Rural,232581,720,CatBoost,ROC_AUC,0.8211546775485757,0.8155818932237091,0.8261057076032562,0.8212 (0.8156 - 0.8261)
Texas Cohort - Rural,232581,720,CatBoost,PR_AUC,0.47942473775750716,0.46679792105763007,0.4913379959598715,0.4794 (0.4668 - 0.4913)
Texas Cohort - Rural,232581,720,CatBoost,F1_Score,0.48065271355347966,0.47033939304345224,0.49094700562973626,0.4807 (0.4703 - 0.4909)
Texas Cohort - Rural,232581,720,CatBoost,Accuracy,0.8029297891093579,0.7995652127179311,0.8064148590837759,0.8029 (0.7996 - 0.8064)
Texas Cohort - Rural,232581,720,CatBoost,Precision,0.4035245177026758,0.3920933436712396,0.4126584538031051,0.4035 (0.3921 - 0.4127)
Texas Cohort - Rural,232581,720,CatBoost,Recall_Sensitivity,0.5942774937775477,0.5843892366111753,0.6064061446232147,0.5943 (0.5844 - 0.6064)
Texas Cohort - Rural,232581,720,CatBoost,Specificity,0.840753946779278,0.8374859925875446,0.8439996883296835,0.8408 (0.8375 - 0.8440)
Texas Cohort - Rural,232581,720,CatBoost,Brier_Score,0.10331277639511935,0.10165445511005623,0.10545936554033107,0.1033 (0.1017 - 0.1055)
Texas Cohort - Rural,232581,720,Random Forest,ROC_AUC,0.7985181158291818,0.7928196922615892,0.8044747964204725,0.7985 (0.7928 - 0.8045)
Texas Cohort - Rural,232581,720,Random Forest,PR_AUC,0.43492545682456524,0.4223239213585511,0.4485416189301709,0.4349 (0.4223 - 0.4485)
Texas Cohort - Rural,232581,720,Random Forest,F1_Score,0.4632048086136866,0.4535408201852876,0.47382963408805073,0.4632 (0.4535 - 0.4738)
Texas Cohort - Rural,232581,720,Random Forest,Accuracy,0.7923353827632909,0.7884380978996927,0.7959482554764925,0.7923 (0.7884 - 0.7959)
Texas Cohort - Rural,232581,720,Random Forest,Precision,0.38389150544702866,0.37404891861743267,0.3940288021859195,0.3839 (0.3740 - 0.3940)
Texas Cohort - Rural,232581,720,Random Forest,Recall_Sensitivity,0.5838731792150925,0.5727134303169759,0.5961818488406345,0.5839 (0.5727 - 0.5962)
Texas Cohort - Rural,232581,720,Random Forest,Specificity,0.8301261884221208,0.8267661624271937,0.8336352513084555,0.8301 (0.8268 - 0.8336)
Texas Cohort - Rural,232581,720,Random Forest,Brier_Score,0.11165299295851189,0.10968954270253825,0.11389262129404094,0.1117 (0.1097 - 0.1139)
Texas Cohort - Rural,232581,720,Gradient Boosting,ROC_AUC,0.8066492602412577,0.8007622855018071,0.8123552164847494,0.8066 (0.8008 - 0.8124)
Texas Cohort - Rural,232581,720,Gradient Boosting,PR_AUC,0.44060210369452557,0.4275408578228651,0.4552107342839931,0.4406 (0.4275 - 0.4552)
Texas Cohort - Rural,232581,720,Gradient Boosting,F1_Score,0.46722270799873045,0.4578804315119068,0.4771098878659045,0.4672 (0.4579 - 0.4771)
Texas Cohort - Rural,232581,720,Gradient Boosting,Accuracy,0.7931695939119032,0.7897091385944923,0.7970639766107015,0.7932 (0.7897 - 0.7971)
Texas Cohort - Rural,232581,720,Gradient Boosting,Precision,0.38633670404594256,0.37612797359810635,0.3963901340224181,0.3863 (0.3761 - 0.3964)
Texas Cohort - Rural,232581,720,Gradient Boosting,Recall_Sensitivity,0.5909952036139966,0.5795715695837672,0.6037138624330274,0.5910 (0.5796 - 0.6037)
Texas Cohort - Rural,232581,720,Gradient Boosting,Specificity,0.8298198894425407,0.826424710340822,0.833668276848741,0.8298 (0.8264 - 0.8337)
Texas Cohort - Rural,232581,720,Gradient Boosting,Brier_Score,0.10857200063040899,0.10672582167969491,0.11080139132102364,0.1086 (0.1067 - 0.1108)
Texas Cohort - Rural,232581,720,Logistic Regression,ROC_AUC,0.8150361719480506,0.8098981407005192,0.8206385666674278,0.8150 (0.8099 - 0.8206)
Texas Cohort - Rural,232581,720,Logistic Regression,PR_AUC,0.4638463677518402,0.4515239298993463,0.47797149139804546,0.4638 (0.4515 - 0.4780)
Texas Cohort - Rural,232581,720,Logistic Regression,F1_Score,0.4769928153748482,0.4675886792740867,0.4858850489975349,0.4770 (0.4676 - 0.4859)
Texas Cohort - Rural,232581,720,Logistic Regression,Accuracy,0.8063244620246363,0.8033622116645528,0.8099845217877336,0.8063 (0.8034 - 0.8100)
Texas Cohort - Rural,232581,720,Logistic Regression,Precision,0.40728166950201866,0.3971958828705658,0.41678629047016547,0.4073 (0.3972 - 0.4168)
Texas Cohort - Rural,232581,720,Logistic Regression,Recall_Sensitivity,0.5755371786403403,0.5651736390431766,0.5869697626269922,0.5755 (0.5652 - 0.5870)
Texas Cohort - Rural,232581,720,Logistic Regression,Specificity,0.8481614425658327,0.8451304168091126,0.851456648533997,0.8482 (0.8451 - 0.8515)
Texas Cohort - Rural,232581,720,Logistic Regression,Brier_Score,0.10464312210376076,0.10289770226783626,0.10675198565896185,0.1046 (0.1029 - 0.1068)
Texas Cohort - Rural,232581,720,Standard MLP,ROC_AUC,0.8055549232100755,0.8004981026643511,0.8106827791792518,0.8056 (0.8005 - 0.8107)
Texas Cohort - Rural,232581,720,Standard MLP,PR_AUC,0.4483419713740535,0.43504029789125465,0.46370522682178617,0.4483 (0.4350 - 0.4637)
Texas Cohort - Rural,232581,720,Standard MLP,F1_Score,0.4701365473360657,0.4609439863137898,0.47895580168431756,0.4701 (0.4609 - 0.4790)
Texas Cohort - Rural,232581,720,Standard MLP,Accuracy,0.7955941913708966,0.7914026054990648,0.7990417481780855,0.7956 (0.7914 - 0.7990)
Texas Cohort - Rural,232581,720,Standard MLP,Precision,0.39036330799638974,0.38155659635101435,0.39991681896555475,0.3904 (0.3816 - 0.3999)
Texas Cohort - Rural,232581,720,Standard MLP,Recall_Sensitivity,0.5909387203811197,0.5804977697898616,0.6013055714372465,0.5909 (0.5805 - 0.6013)
Texas Cohort - Rural,232581,720,Standard MLP,Specificity,0.8326946852780953,0.828643538863955,0.8363983171058451,0.8327 (0.8286 - 0.8364)
Texas Cohort - Rural,232581,720,Standard MLP,Brier_Score,0.1066224990234729,0.10491535143017738,0.10866426861096198,0.1066 (0.1049 - 0.1087)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,ROC_AUC,0.819237016507308,0.8142023003303296,0.8245919364840703,0.8192 (0.8142 - 0.8246)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,PR_AUC,0.47583148506187184,0.46283730989222904,0.4898865385306896,0.4758 (0.4628 - 0.4899)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,F1_Score,0.48185073775457427,0.4708426723203147,0.49150833350094425,0.4819 (0.4708 - 0.4915)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,Accuracy,0.807888943826988,0.8045827331943161,0.8111883827417934,0.8079 (0.8046 - 0.8112)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,Precision,0.4110713665776105,0.39990932362931464,0.4199983658629298,0.4111 (0.3999 - 0.4200)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,Recall_Sensitivity,0.5821141915666354,0.5710181291255141,0.5952147502252921,0.5821 (0.5710 - 0.5952)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,Specificity,0.8488167015194628,0.8458627037670061,0.8518037419472893,0.8488 (0.8459 - 0.8518)
Texas Cohort - Rural,232581,720,HIR-M3 Transformer,Brier_Score,0.10367919021644377,0.10202634107833267,0.10587087717191299,0.1037 (0.1020 - 0.1059)
Texas Cohort - Rural,232581,720,Weighted Ensemble,ROC_AUC,0.8267803802819627,0.8215988987794408,0.8322682210749891,0.8268 (0.8216 - 0.8323)
Texas Cohort - Rural,232581,720,Weighted Ensemble,PR_AUC,0.48391989731507956,0.47146410374899805,0.49747450523324854,0.4839 (0.4715 - 0.4975)
Texas Cohort - Rural,232581,720,Weighted Ensemble,F1_Score,0.487174457260091,0.4766383337230909,0.49652107009511426,0.4872 (0.4766 - 0.4965)
Texas Cohort - Rural,232581,720,Weighted Ensemble,Accuracy,0.8163850850226799,0.8129656899628093,0.8195294193520649,0.8164 (0.8130 - 0.8195)
Texas Cohort - Rural,232581,720,Weighted Ensemble,Precision,0.4263107391824779,0.41521634315326084,0.43580443067945107,0.4263 (0.4152 - 0.4358)
Texas Cohort - Rural,232581,720,Weighted Ensemble,Recall_Sensitivity,0.5683527782450567,0.5581062915037455,0.5795232388194184,0.5684 (0.5581 - 0.5795)
Texas Cohort - Rural,232581,720,Weighted Ensemble,Specificity,0.8613483461046845,0.8585210940119516,0.8647900981522307,0.8613 (0.8585 - 0.8648)
Texas Cohort - Rural,232581,720,Weighted Ensemble,Brier_Score,0.1037903390550859,0.10229491613271124,0.10565533386704742,0.1038 (0.1023 - 0.1057)
